"team","player_name","sofifa_id","player_url","short_name","player_positions","overall","potential","value_eur","wage_eur","age.x","dob","height_cm","weight_kg","club_team_id","club_name.x.x","league_name.x.x","league_level","club_position","club_jersey_number","club_loaned_from","club_joined","club_contract_valid_until","nationality_id","nationality_name","nation_team_id","nation_position","nation_jersey_number","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause_eur","player_tags","player_traits","pace","shooting","passing","dribbling","defending","physic","attacking_crossing","attacking_finishing","attacking_heading_accuracy","attacking_short_passing","attacking_volleys","skill_dribbling","skill_curve","skill_fk_accuracy","skill_long_passing","skill_ball_control","movement_acceleration","movement_sprint_speed","movement_agility","movement_reactions","movement_balance","power_shot_power","power_jumping","power_stamina","power_strength","power_long_shots","mentality_aggression","mentality_interceptions","mentality_positioning","mentality_vision","mentality_penalties","mentality_composure","defending_marking_awareness","defending_standing_tackle","defending_sliding_tackle","goalkeeping_diving","goalkeeping_handling","goalkeeping_kicking","goalkeeping_positioning","goalkeeping_reflexes","goalkeeping_speed","ls","st","rs","lw","lf","cf","rf","rw","lam","cam","ram","lm","lcm","cm","rcm","rm","lwb","ldm","cdm","rdm","rwb","lb","lcb","cb","rcb","rb","gk","player_face_url","club_logo_url","club_flag_url","nation_logo_url","nation_flag_url","age.y","position.x","club_involved_name","fee","transfer_movement","transfer_period","fee_cleaned","league_name.y","year.x","season","league_name.x.y","year.y","position.y","matches","wins","draws","loses","scored","missed","pts","xG","xG_diff","npxG","xGA","xGA_diff","npxGA","npxGD","ppda_coef","oppda_coef","deep","deep_allowed","xpts","xpts_diff","club_name.x.y"
"Valencia","Aymen Abdennour",198076,"https://sofifa.com/player/198076/aymen-abdennour/190002","A. Abdennour","CB",73,73,3200000,30000,28,"1989-08-06",187,84,219,"Olympique de Marseille","French Ligue 1",1,"SUB",13,"Valencia CF","",2019,145,"Tunisia",NA,"",NA,"Left",3,2,2,"Medium/Medium","Stocky (185+)","No",NA,"","",53,55,56,51,72,78,56,48,74,58,32,48,48,39,62,51,52,54,60,67,51,74,77,67,83,60,78,72,45,53,51,75,68,73,75,12,8,7,8,15,NA,"57+1","57+1","57+1","53","54","54","54","53","54+1","54+1","54+1","54+1","58+1","58+1","58+1","54+1","63+1","66+1","66+1","66+1","63+1","65+1","72+1","72+1","72+1","65+1","17+1","https://cdn.sofifa.net/players/198/076/19_120.png","https://cdn.sofifa.net/teams/219/60.png","https://cdn.sofifa.net/flags/fr.png","","https://cdn.sofifa.net/flags/tn.png",29,"Centre-Back","Marseille","End of loanJun 30, 2019","in","Summer",NA,"Primera Division","19","2019/2020","La_liga",18,4,38,15,16,7,51,35,61,61.884949,10.884949,56.569019,42.854367,7.854367,36.90841,19.660609,12.9646575872779,9.47400670587032,278,215,65.1616,4.16159999999999,"Valencia"
"Valencia","Denis Cheryshev",206225,"https://sofifa.com/player/206225/denis-cheryshev/190002","D. Cheryshev","LM, LW, ST",77,77,9500000,30000,27,"1990-12-26",179,74,461,"Valencia CF","Spain Primera Division",1,"SUB",11,"Villarreal CF","",2019,40,"Russia",1357,"LM",9,"Left",4,3,2,"High/Low","Lean (170-185)","Yes",NA,"","Injury Prone, Finesse Shot, Speed Dribbler (AI)",78,78,73,78,53,66,80,78,54,72,68,80,74,61,68,76,77,79,77,78,74,81,75,65,67,84,62,61,74,74,64,66,44,55,52,16,7,14,7,8,NA,"74+1","74+1","74+1","77","77","77","77","77","76+1","76+1","76+1","76+1","72+1","72+1","72+1","76+1","67+1","64+1","64+1","64+1","67+1","65+1","59+1","59+1","59+1","65+1","17+1","https://cdn.sofifa.net/players/206/225/19_120.png","https://cdn.sofifa.net/teams/461/60.png","https://cdn.sofifa.net/flags/es.png","https://cdn.sofifa.net/teams/1357/60.png","https://cdn.sofifa.net/flags/ru.png",28,"Left Winger","Villarreal","€6.00m","in","Summer",6,"Primera Division","19","2019/2020","La_liga",18,4,38,15,16,7,51,35,61,61.884949,10.884949,56.569019,42.854367,7.854367,36.90841,19.660609,12.9646575872779,9.47400670587032,278,215,65.1616,4.16159999999999,"Valencia"
"Valencia","Jasper Cillessen",199987,"https://sofifa.com/player/199987/jasper-cillessen/190002","J. Cillessen","GK",81,83,14500000,120000,29,"1989-04-22",185,83,241,"FC Barcelona","Spain Primera Division",1,"SUB",13,"","2016-08-25",2021,34,"Netherlands",105035,"GK",1,"Right",3,1,3,"Medium/Medium","Normal (185+)","No",30800000,"","Comes For Crosses",NA,NA,NA,NA,NA,NA,17,10,12,47,19,12,10,10,33,32,54,50,48,77,50,35,71,40,67,15,25,25,11,60,21,61,18,12,11,79,83,74,81,77,52,"29+1","29+1","29+1","32-1","33-1","33-1","33-1","32-1","37+1","37+1","37+1","34+1","37+1","37+1","37+1","34+1","32+1","34+1","34+1","34+1","32+1","30+1","29+1","29+1","29+1","30+1","79+1","https://cdn.sofifa.net/players/199/987/19_120.png","https://cdn.sofifa.net/teams/241/60.png","https://cdn.sofifa.net/flags/es.png","https://cdn.sofifa.net/teams/105035/60.png","https://cdn.sofifa.net/flags/nl.png",30,"Goalkeeper","Barcelona","€35.00m","in","Summer",35,"Primera Division","19","2019/2020","La_liga",18,4,38,15,16,7,51,35,61,61.884949,10.884949,56.569019,42.854367,7.854367,36.90841,19.660609,12.9646575872779,9.47400670587032,278,215,65.1616,4.16159999999999,"Valencia"
"Valencia","Eliaquim Mangala",190531,"https://sofifa.com/player/190531/eliaquim-mangala/190002","E. Mangala","CB",77,79,8500000,90000,27,"1991-02-13",187,84,10,"Manchester City","English Premier League",1,"RES",15,"","2014-08-11",2019,18,"France",NA,"",NA,"Left",4,2,2,"Medium/High","Normal (185+)","Yes",16400000,"#Strength","Dives Into Tackles (AI), Power Header",63,42,55,50,77,82,58,27,79,60,44,46,47,48,58,50,59,67,62,63,60,67,86,66,87,48,89,72,39,47,48,64,76,79,80,10,13,6,10,14,NA,"53+1","53+1","53+1","50","50","50","50","50","50+1","50+1","50+1","53+1","55+1","55+1","55+1","53+1","66+1","68+1","68+1","68+1","66+1","69+1","76+1","76+1","76+1","69+1","17+1","https://cdn.sofifa.net/players/190/531/19_120.png","https://cdn.sofifa.net/teams/10/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/fr.png",28,"Centre-Back","Man City","free transfer","in","Summer",0,"Primera Division","19","2019/2020","La_liga",18,4,38,15,16,7,51,35,61,61.884949,10.884949,56.569019,42.854367,7.854367,36.90841,19.660609,12.9646575872779,9.47400670587032,278,215,65.1616,4.16159999999999,"Valencia"
"Valencia","Alessandro Florenzi",203551,"https://sofifa.com/player/203551/alessandro-florenzi/190002","A. Florenzi","RB, RW, CM",82,83,20500000,70000,27,"1991-03-11",173,67,52,"Roma","Italian Serie A",1,"RB",24,"","2010-07-01",2023,27,"Italy",1343,"RCM",18,"Right",3,4,3,"High/Medium","Lean (170-185)","Yes",36400000,"","",84,77,78,81,76,76,77,70,70,82,87,79,73,79,75,81,86,83,87,79,82,82,74,90,67,82,79,77,82,76,76,80,74,79,78,9,8,10,11,10,NA,"78+2","78+2","78+2","80","79","79","79","80","80+2","80+2","80+2","80+2","80+2","80+2","80+2","80+2","80+2","79+2","79+2","79+2","80+2","80+2","76+2","76+2","76+2","80+2","17+2","https://cdn.sofifa.net/players/203/551/19_120.png","https://cdn.sofifa.net/teams/52/60.png","https://cdn.sofifa.net/flags/it.png","https://cdn.sofifa.net/teams/1343/60.png","https://cdn.sofifa.net/flags/it.png",28,"Right-Back","AS Roma","loan transfer","in","Winter",NA,"Primera Division","19","2019/2020","La_liga",18,4,38,15,16,7,51,35,61,61.884949,10.884949,56.569019,42.854367,7.854367,36.90841,19.660609,12.9646575872779,9.47400670587032,278,215,65.1616,4.16159999999999,"Valencia"
"Valencia","Simone Zaza",202685,"https://sofifa.com/player/202685/simone-zaza/190002","S. Zaza","ST",82,83,2.6e+07,70000,27,"1991-06-25",186,84,54,"Torino F.C.","Italian Serie A",1,"RS",91,"Valencia CF","",2019,27,"Italy",NA,"",NA,"Left",3,4,2,"High/High","Normal (185+)","Yes",NA,"#Strength","Dives Into Tackles (AI), Beat Offside Trap, Flair, Target Forward",79,81,62,77,50,86,52,82,81,71,84,77,71,56,45,80,79,79,76,78,69,87,90,76,88,72,90,40,83,66,80,72,54,42,50,7,13,9,7,9,NA,"81+1","81+1","81+1","75","78","78","78","75","74+1","74+1","74+1","73+1","67+1","67+1","67+1","73+1","62+1","61+1","61+1","61+1","62+1","61+1","63+1","63+1","63+1","61+1","17+1","https://cdn.sofifa.net/players/202/685/19_120.png","https://cdn.sofifa.net/teams/54/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/it.png",28,"Centre-Forward","Torino","End of loanJun 30, 2019","in","Summer",NA,"Primera Division","19","2019/2020","La_liga",18,4,38,15,16,7,51,35,61,61.884949,10.884949,56.569019,42.854367,7.854367,36.90841,19.660609,12.9646575872779,9.47400670587032,278,215,65.1616,4.16159999999999,"Valencia"
"Villarreal","Denis Cheryshev",206225,"https://sofifa.com/player/206225/denis-cheryshev/190002","D. Cheryshev","LM, LW, ST",77,77,9500000,30000,27,"1990-12-26",179,74,461,"Valencia CF","Spain Primera Division",1,"SUB",11,"Villarreal CF","",2019,40,"Russia",1357,"LM",9,"Left",4,3,2,"High/Low","Lean (170-185)","Yes",NA,"","Injury Prone, Finesse Shot, Speed Dribbler (AI)",78,78,73,78,53,66,80,78,54,72,68,80,74,61,68,76,77,79,77,78,74,81,75,65,67,84,62,61,74,74,64,66,44,55,52,16,7,14,7,8,NA,"74+1","74+1","74+1","77","77","77","77","77","76+1","76+1","76+1","76+1","72+1","72+1","72+1","76+1","67+1","64+1","64+1","64+1","67+1","65+1","59+1","59+1","59+1","65+1","17+1","https://cdn.sofifa.net/players/206/225/19_120.png","https://cdn.sofifa.net/teams/461/60.png","https://cdn.sofifa.net/flags/es.png","https://cdn.sofifa.net/teams/1357/60.png","https://cdn.sofifa.net/flags/ru.png",28,"Left Winger","Valencia","End of loanJun 30, 2019","in","Summer",NA,"Primera Division","19","2019/2020","La_liga",18,15,38,10,14,14,49,52,44,54.79974,5.79973999999998,50.326504,56.118148,4.11814799999999,52.402151,-2.075647,11.1529210696146,11.1737101555199,232,263,52.1799,8.17990000000001,"Villarreal"
"Villarreal","Roberto Soriano",193361,"https://sofifa.com/player/193361/roberto-soriano/190002","R. Soriano","LM, CM, CAM",78,78,1.1e+07,40000,27,"1991-02-08",182,76,54,"Torino F.C.","Italian Serie A",1,"RCM",6,"Villarreal CF","",2019,27,"Italy",NA,"",NA,"Right",4,4,2,"Medium/Medium","Normal (170-185)","Yes",NA,"","Technical Dribbler (AI)",75,76,78,79,68,69,77,75,65,80,73,79,80,56,78,80,75,75,79,73,72,80,66,65,69,80,74,69,74,78,62,75,67,69,67,15,10,9,14,13,NA,"75+1","75+1","75+1","77","77","77","77","77","78","78","78","77+1","76+1","76+1","76+1","77+1","73+1","73+1","73+1","73+1","73+1","71+1","70+1","70+1","70+1","71+1","19+1","https://cdn.sofifa.net/players/193/361/19_120.png","https://cdn.sofifa.net/teams/54/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/it.png",28,"Attacking Midfield","Bologna","End of loanJun 30, 2019","in","Summer",NA,"Primera Division","19","2019/2020","La_liga",18,15,38,10,14,14,49,52,44,54.79974,5.79973999999998,50.326504,56.118148,4.11814799999999,52.402151,-2.075647,11.1529210696146,11.1737101555199,232,263,52.1799,8.17990000000001,"Villarreal"
"Barcelona","Moussa Wagué",237156,"https://sofifa.com/player/237156/moussa-wague/200002","M. Wagué","RB, RWB, LB",71,82,3700000,45000,20,"1998-10-04",177,70,241,"FC Barcelona","Spain Primera Division",1,"SUB",16,"","2018-08-05",2023,136,"Senegal",NA,"",NA,"Right",3,3,1,"High/Medium","Lean (170-185)","No",8300000,"","",80,40,61,73,67,65,70,36,58,67,31,73,50,31,56,69,79,81,77,70,85,56,84,68,57,32,74,67,63,55,39,66,65,71,69,11,10,12,15,15,NA,"59+2","59+2","59+2","65","63","63","63","65","63+2","63+2","63+2","67+2","63+2","63+2","63+2","67+2","70+2","66+2","66+2","66+2","70+2","70+2","67+2","67+2","67+2","70+2","19+2","https://cdn.sofifa.net/players/237/156/20_120.png","https://cdn.sofifa.net/teams/241/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/sn.png",22,"Right-Back","PAOK Salonika","End of loanDec 31, 2020","in","Winter",NA,"Primera Division","20","2020/2021","La_liga",19,2,38,25,7,6,86,38,82,72.009449,-13.990551,67.549781,37.823949,-0.176050999999987,32.620992,34.928789,8.25698835911264,17.9615975301707,440,146,73.1381,-8.86190000000001,"Barcelona"
"Barcelona","Moussa Wagué",237156,"https://sofifa.com/player/237156/moussa-wague/200002","M. Wagué","RB, RWB, LB",71,82,3700000,45000,20,"1998-10-04",177,70,241,"FC Barcelona","Spain Primera Division",1,"SUB",16,"","2018-08-05",2023,136,"Senegal",NA,"",NA,"Right",3,3,1,"High/Medium","Lean (170-185)","No",8300000,"","",80,40,61,73,67,65,70,36,58,67,31,73,50,31,56,69,79,81,77,70,85,56,84,68,57,32,74,67,63,55,39,66,65,71,69,11,10,12,15,15,NA,"59+2","59+2","59+2","65","63","63","63","65","63+2","63+2","63+2","67+2","63+2","63+2","63+2","67+2","70+2","66+2","66+2","66+2","70+2","70+2","67+2","67+2","67+2","70+2","19+2","https://cdn.sofifa.net/players/237/156/20_120.png","https://cdn.sofifa.net/teams/241/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/sn.png",21,"Right-Back","OGC Nice","End of loanJun 30, 2020","in","Summer",NA,"Primera Division","20","2020/2021","La_liga",19,2,38,25,7,6,86,38,82,72.009449,-13.990551,67.549781,37.823949,-0.176050999999987,32.620992,34.928789,8.25698835911264,17.9615975301707,440,146,73.1381,-8.86190000000001,"Barcelona"
"Getafe","Abdoulay Diaby",202330,"https://sofifa.com/player/202330/abdoulay-diaby/200002","A. Diaby","RW, LW",75,75,6500000,15000,28,"1991-05-21",172,71,237,"Sporting CP","Portuguese Liga ZON SAGRES",1,"SUB",23,"","2018-08-21",2023,126,"Mali",NA,"",NA,"Left",2,3,1,"High/Medium","Normal (170-185)","No",13000000,"#Speedster","Speed Dribbler (AI)",93,71,67,75,38,63,69,72,66,69,72,73,67,49,63,71,93,93,89,78,85,74,91,73,56,65,61,33,81,68,63,76,35,34,36,12,14,8,7,9,NA,"74+1","74+1","74+1","75","75","75","75","75","73+2","73+2","73+2","75","67+2","67+2","67+2","75","60+2","55+2","55+2","55+2","60+2","57+2","50+2","50+2","50+2","57+2","18+2","https://cdn.sofifa.net/players/202/330/20_120.png","https://cdn.sofifa.net/teams/237/60.png","https://cdn.sofifa.net/flags/pt.png","","https://cdn.sofifa.net/flags/ml.png",29,"Right Winger","Sporting CP","loan transfer","in","Summer",NA,"Primera Division","20","2020/2021","La_liga",19,8,38,14,12,12,43,37,54,45.191234,2.19123399999999,39.886634,43.0233834,6.0233834,38.5639854,1.3226486,7.00599547155877,6.30214466348573,176,119,53.7878,-0.21220000000001,"Getafe"
"Getafe","Enes Ünal",223197,"https://sofifa.com/player/223197/enes-unal/200002","E. Ünal","ST",77,84,12500000,30000,22,"1997-05-10",185,75,462,"Real Valladolid CF","Spain Primera Division",1,"SUB",9,"Villarreal CF","",2020,48,"Turkey",NA,"",NA,"Right",3,3,1,"High/Medium","Normal (185+)","Yes",NA,"","",72,77,64,76,36,78,56,76,73,74,74,77,68,63,47,75,72,72,74,73,74,85,82,71,84,72,70,29,74,65,80,68,34,33,24,8,14,8,13,13,NA,"76+2","76+2","76+2","72","74","74","74","72","72+2","72+2","72+2","70+2","65+2","65+2","65+2","70+2","54+2","54+2","54+2","54+2","54+2","52+2","51+2","51+2","51+2","52+2","19+2","https://cdn.sofifa.net/players/223/197/20_120.png","https://cdn.sofifa.net/teams/462/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/tr.png",23,"Centre-Forward","Villarreal","€9.00m","in","Summer",9,"Primera Division","20","2020/2021","La_liga",19,8,38,14,12,12,43,37,54,45.191234,2.19123399999999,39.886634,43.0233834,6.0233834,38.5639854,1.3226486,7.00599547155877,6.30214466348573,176,119,53.7878,-0.21220000000001,"Getafe"
"Getafe","Ante Palaversa",247185,"https://sofifa.com/player/247185/ante-palaversa/200002","A. Palaversa","CM, CDM, CAM",71,85,5e+06,33000,19,"2000-04-06",187,79,682,"KV Oostende","Belgian Jupiler Pro League",1,"CDM",14,"Manchester City","",2020,10,"Croatia",NA,"",NA,"Right",3,3,1,"Medium/Medium","Lean (185+)","No",NA,"","Long Passer (AI), Long Shot Taker (AI)",68,59,70,68,69,69,65,48,62,76,49,69,51,54,79,73,62,72,56,61,56,74,55,69,69,70,72,68,60,67,58,74,74,65,72,12,13,5,14,9,NA,"63+2","63+2","63+2","66","66","66","66","66","67+2","67+2","67+2","67+2","70+2","70+2","70+2","67+2","69+2","71+2","71+2","71+2","69+2","69+2","68+2","68+2","68+2","69+2","17+2","https://cdn.sofifa.net/players/247/185/20_120.png","https://cdn.sofifa.net/teams/682/60.png","https://cdn.sofifa.net/flags/be.png","","https://cdn.sofifa.net/flags/hr.png",20,"Central Midfield","Man City","loan transfer","in","Summer",NA,"Primera Division","20","2020/2021","La_liga",19,8,38,14,12,12,43,37,54,45.191234,2.19123399999999,39.886634,43.0233834,6.0233834,38.5639854,1.3226486,7.00599547155877,6.30214466348573,176,119,53.7878,-0.21220000000001,"Getafe"
"Getafe","Jack Harper",229948,"https://sofifa.com/player/229948/jack-harper/200002","J. Harper","ST, CAM",72,78,4300000,16000,23,"1996-02-28",186,78,100831,"AD Alcorcón","Spanish Segunda División",2,"RS",9,"Getafe CF","",2020,42,"Scotland",NA,"",NA,"Left",3,3,1,"High/High","Normal (185+)","No",NA,"","Outside Foot Shot",76,73,60,70,32,67,60,77,62,65,64,70,54,52,54,72,75,76,71,65,63,74,67,75,67,64,56,29,73,57,68,60,31,27,24,13,8,10,10,14,NA,"71+2","71+2","71+2","69","70","70","70","69","68+2","68+2","68+2","68+2","61+2","61+2","61+2","68+2","53+2","50+2","50+2","50+2","53+2","50+2","45+2","45+2","45+2","50+2","17+2","https://cdn.sofifa.net/players/229/948/20_120.png","https://cdn.sofifa.net/teams/100831/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/gb-sct.png",24,"Centre-Forward","FC Cartagena","End of loanJan 31, 2021","in","Winter",NA,"Primera Division","20","2020/2021","La_liga",19,8,38,14,12,12,43,37,54,45.191234,2.19123399999999,39.886634,43.0233834,6.0233834,38.5639854,1.3226486,7.00599547155877,6.30214466348573,176,119,53.7878,-0.21220000000001,"Getafe"
"Getafe","Jack Harper",229948,"https://sofifa.com/player/229948/jack-harper/200002","J. Harper","ST, CAM",72,78,4300000,16000,23,"1996-02-28",186,78,100831,"AD Alcorcón","Spanish Segunda División",2,"RS",9,"Getafe CF","",2020,42,"Scotland",NA,"",NA,"Left",3,3,1,"High/High","Normal (185+)","No",NA,"","Outside Foot Shot",76,73,60,70,32,67,60,77,62,65,64,70,54,52,54,72,75,76,71,65,63,74,67,75,67,64,56,29,73,57,68,60,31,27,24,13,8,10,10,14,NA,"71+2","71+2","71+2","69","70","70","70","69","68+2","68+2","68+2","68+2","61+2","61+2","61+2","68+2","53+2","50+2","50+2","50+2","53+2","50+2","45+2","45+2","45+2","50+2","17+2","https://cdn.sofifa.net/players/229/948/20_120.png","https://cdn.sofifa.net/teams/100831/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/gb-sct.png",24,"Centre-Forward","Alcorcón","End of loanJul 21, 2020","in","Summer",NA,"Primera Division","20","2020/2021","La_liga",19,8,38,14,12,12,43,37,54,45.191234,2.19123399999999,39.886634,43.0233834,6.0233834,38.5639854,1.3226486,7.00599547155877,6.30214466348573,176,119,53.7878,-0.21220000000001,"Getafe"
"Granada","Maxime Gonalons",193116,"https://sofifa.com/player/193116/maxime-gonalons/200002","M. Gonalons","CDM, CM",75,75,5500000,32000,30,"1989-03-10",187,76,52,"Roma","Italian Serie A",1,"RES",6,"","2017-07-03",2021,18,"France",NA,"",NA,"Right",4,3,3,"Low/Medium","Lean (185+)","Yes",9400000,"","Injury Prone, Long Passer (AI)",52,61,68,69,75,75,61,55,74,74,60,67,57,57,74,74,61,45,63,75,64,77,78,61,78,59,83,77,60,65,68,73,71,79,74,11,11,11,8,5,NA,"66+3","66+3","66+3","65","66","66","66","65","67+3","67+3","67+3","66+3","70+3","70+3","70+3","66+3","69+3","74+1","74+1","74+1","69+3","70+3","75","75","75","70+3","16+3","https://cdn.sofifa.net/players/193/116/20_120.png","https://cdn.sofifa.net/teams/52/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/fr.png",31,"Defensive Midfield","AS Roma","€4.00m","in","Summer",4,"Primera Division","20","2020/2021","La_liga",19,7,38,16,8,14,52,45,56,45.021407,-6.97859299999999,41.305021,43.439237,-1.560763,39.723106,1.581915,10.1769470017637,7.77283190119527,135,197,52.5969,-3.40310000000001,"Granada"
"Granada","Dimitri Foulquier",203177,"https://sofifa.com/player/203177/dimitri-foulquier/200002","D. Foulquier","RM, RB",74,75,6500000,49000,26,"1993-03-23",183,78,1795,"Watford","English Premier League",1,"RES",28,"","2017-08-25",2021,18,"France",NA,"",NA,"Right",3,3,1,"Medium/Medium","Lean (170-185)","No",12800000,"","",73,60,68,75,72,73,74,59,64,73,45,78,58,40,65,76,70,76,66,75,65,69,69,77,74,56,67,71,71,66,49,68,71,75,77,11,7,6,10,14,NA,"69+2","69+2","69+2","72","71","71","71","72","71+2","71+2","71+2","73+2","71+2","71+2","71+2","73+2","74+1","72+2","72+2","72+2","74+1","74+1","72+2","72+2","72+2","74+1","17+2","https://cdn.sofifa.net/players/203/177/20_120.png","https://cdn.sofifa.net/teams/1795/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/fr.png",27,"Right-Back","Watford","€2.00m","in","Summer",2,"Primera Division","20","2020/2021","La_liga",19,7,38,16,8,14,52,45,56,45.021407,-6.97859299999999,41.305021,43.439237,-1.560763,39.723106,1.581915,10.1769470017637,7.77283190119527,135,197,52.5969,-3.40310000000001,"Granada"
"Granada","Domingos Quina",235450,"https://sofifa.com/player/235450/domingos-quina/200002","Domingos Quina","CAM, CM, CDM",69,84,2300000,15000,19,"1999-11-18",175,66,1795,"Watford","English Premier League",1,"SUB",20,"","2018-08-09",2022,38,"Portugal",NA,"",NA,"Right",3,3,1,"Medium/Medium","Lean (170-185)","Yes",5700000,"","Flair",72,63,63,72,43,50,54,60,34,69,54,71,63,50,61,72,75,70,77,63,83,68,50,63,42,69,53,46,63,64,48,62,41,47,44,12,11,8,12,6,NA,"62+2","62+2","62+2","67","67","67","67","67","68+2","68+2","68+2","66+2","64+2","64+2","64+2","66+2","58+2","56+2","56+2","56+2","58+2","55+2","48+2","48+2","48+2","55+2","16+2","https://cdn.sofifa.net/players/235/450/20_120.png","https://cdn.sofifa.net/teams/1795/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/pt.png",21,"Central Midfield","Watford","loan transfer","in","Winter",NA,"Primera Division","20","2020/2021","La_liga",19,7,38,16,8,14,52,45,56,45.021407,-6.97859299999999,41.305021,43.439237,-1.560763,39.723106,1.581915,10.1769470017637,7.77283190119527,135,197,52.5969,-3.40310000000001,"Granada"
"Levante","Armando Sadiku",216479,"https://sofifa.com/player/216479/armando-sadiku/200002","A. Sadiku","ST",69,69,1100000,12000,28,"1991-05-27",185,80,1853,"Levante Unión Deportiva","Spain Primera Division",1,"RES",4,"","2018-01-31",2020,1,"Albania",NA,"",NA,"Right",3,3,1,"Medium/Medium","Normal (185+)","No",2300000,"","Long Shot Taker (AI)",70,67,49,67,38,68,39,68,67,63,51,67,54,31,41,70,66,74,60,66,55,72,66,58,76,66,60,39,69,46,63,63,36,35,24,9,15,9,11,7,NA,"68+1","68+1","68+1","64","66","66","66","64","63+2","63+2","63+2","61+2","57+2","57+2","57+2","61+2","50+2","50+2","50+2","50+2","50+2","49+2","50+2","50+2","50+2","49+2","17+2","https://cdn.sofifa.net/players/216/479/20_120.png","https://cdn.sofifa.net/teams/1853/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/al.png",29,"Centre-Forward","Málaga CF","End of loanJul 21, 2020","in","Summer",NA,"Primera Division","20","2020/2021","La_liga",19,12,38,14,7,17,47,53,49,49.427886,2.42788600000002,45.71175,64.249355,11.249355,58.887593,-13.175843,12.0093672391431,8.82531108597217,177,273,42.879,-6.121,"Levante"
"Levante","Raphael Dwamena",239907,"https://sofifa.com/player/239907/raphael-dwamena/200002","R. Dwamena","ST, RW",68,77,1400000,9000,23,"1995-09-12",186,81,244,"Real Zaragoza","Spanish Segunda División",2,"ST",11,"Levante Unión Deportiva","",2020,117,"Ghana",NA,"",NA,"Left",3,3,1,"Medium/Medium","Normal (185+)","No",NA,"","",78,67,58,67,21,73,56,69,61,62,54,68,66,42,44,65,74,82,69,65,64,69,63,68,87,65,47,25,62,64,66,73,12,13,20,7,7,10,15,6,NA,"67+2","67+2","67+2","66","67","67","67","66","65+2","65+2","65+2","65+2","57+2","57+2","57+2","65+2","48+2","44+2","44+2","44+2","48+2","45+2","40+2","40+2","40+2","45+2","15+2","https://cdn.sofifa.net/players/239/907/20_120.png","https://cdn.sofifa.net/teams/244/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/gh.png",24,"Centre-Forward","Real Zaragoza","End of loanJun 30, 2020","in","Summer",NA,"Primera Division","20","2020/2021","La_liga",19,12,38,14,7,17,47,53,49,49.427886,2.42788600000002,45.71175,64.249355,11.249355,58.887593,-13.175843,12.0093672391431,8.82531108597217,177,273,42.879,-6.121,"Levante"
